,,,price,CO2_emissions,url,is_electric,autonomous_range
LAMBORGHINI,Huracan-Evo-Spyder,5.2 V10 610 RWD LDF7,211005,335,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAMBORGHINI/modele/Huracan-Evo-Spyder,False,
LAMBORGHINI,Huracan-Evo-Spyder,5.2 V10 640 4WD LDF7,243465,338,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAMBORGHINI/modele/Huracan-Evo-Spyder,False,
LAMBORGHINI,Urus,4.0 V8 650 BVA8,226711,325,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAMBORGHINI/modele/Urus,False,
LAND-ROVER,Defender-110,P400 MHEV BVA X,108900,255,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,P400 MHEV BVA X-Dynamic SE,87100,255,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,P400 MHEV BVA X-Dynamic HSE,93200,255,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,P525 V8,131600,332,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,P525 V8 Carpathian,138600,332,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,400e PHEV BVA X,88600,74,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,400e PHEV BVA X-Dynamic SE,94900,74,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,400e PHEV BVA X-Dynamic HSE,110900,74,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,D250 MHEV BVA X-Dynamic SE,80600,230,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,D250 MHEV BVA X-Dynamic HSE,86700,230,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,D300 MHEV BVA X,106100,230,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,D300 MHEV BVA X-Dynamic SE,83900,230,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-110,D300 MHEV BVA X-Dynamic HSE,90100,230,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-110,False,
LAND-ROVER,Defender-90,P400 MHEV BVA X,105900,251,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,P400 MHEV BVA X-Dynamic SE,81200,251,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,P400 MHEV BVA X-Dynamic HSE,87400,251,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,P525 V8,127900,328,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,P525 V8 Carpathian,134900,328,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,D200 MHEV BVA X-Dynamic SE,69700,226,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,D200 MHEV BVA X-Dynamic HSE,75900,226,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,D250 MHEV BVA X-Dynamic SE,74000,226,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,D250 MHEV BVA X-Dynamic HSE,80200,226,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,D300 MHEV BVA X,103000,226,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,D300 MHEV BVA X-Dynamic SE,78100,226,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Defender-90,D300 MHEV BVA X-Dynamic HSE,84400,226,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Defender-90,False,
LAND-ROVER,Discovery,P360 MHEV Metropolitain Edition,95200,236,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery,False,
LAND-ROVER,Discovery,P360 MHEV R-Dynamic HSE,90600,236,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery,False,
LAND-ROVER,Discovery,D300 MHEV Metropolitain Edition,95400,217,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery,False,
LAND-ROVER,Discovery,D300 MHEV R-Dynamic HSE,90600,217,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery,False,
LAND-ROVER,Discovery-Sport,P200 Flexfuel MHEV AWD BVA SE,56425,201,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,P200 Flexfuel MHEV AWD BVA R-Dynamic S,54805,201,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,P200 Flexfuel MHEV AWD BVA R-Dynamic SE,58965,201,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,P200 Flexfuel MHEV AWD BVA R-Dynamic HSE,63500,201,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,P300e PHEV AWD BVA SE,61475,34,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,P300e PHEV AWD BVA R-Dynamic S,59905,34,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,P300e PHEV AWD BVA R-Dynamic SE,63860,34,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,P300e PHEV AWD BVA R-Dynamic HSE,68245,34,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,D200 MHEV AWD BVA SE,58190,175,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,D200 MHEV AWD BVA R-Dynamic S,56620,175,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,D200 MHEV AWD BVA R-Dynamic SE,60780,175,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Discovery-Sport,D200 MHEV AWD BVA R-Dynamic HSE,65375,175,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Discovery-Sport,False,
LAND-ROVER,Range-Rover,P530 V8 4.4 530 BVA8 4x4 HSE,156600,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P530 V8 4.4 530 BVA8 4x4 Autobiography,173500,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P530 V8 4.4 530 BVA8 4x4 First Edition,182400,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P530 V8 4.4 530 BVA8 4x4 SV,208800,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P440e SE,139400,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P440e HSE,147600,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P440e Autobiography,164100,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P440e First Edition,171400,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P510e HSE,156300,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P510e Autobiography,172600,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P510e First Edition,176300,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,P510e SV,207100,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,D250 V6 3.0 249 BVA8 4x4 SE,127400,198,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,D250 V6 3.0 249 BVA8 4x4 HSE,135700,198,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,D350 V6 3.0 350 BVA8 4x4 HSE,146800,198,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,D350 V6 3.0 350 BVA8 4x4 Autobiography,163700,198,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,D350 V6 3.0 350 BVA8 4x4 First Edition,172600,198,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,D350 V6 3.0 350 BVA8 4x4 SV,195100,198,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB P530 V8 4.4 530 BVA8 4x4 HSE,159800,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB P530 V8 4.4 530 BVA8 4x4 Autobiography,176100,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB P530 V8 4.4 530 BVA8 4x4 First Edition,184900,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB P530 V8 4.4 530 BVA8 4x4 SV,231800,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB P440e HSE,151300,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB P440e Autobiography,166700,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB P440e First Edition,175100,18,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB D350 V6 3.0 350 BVA8 4x4 HSE,150500,200,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB D350 V6 3.0 350 BVA8 4x4 Autobiography,166800,200,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB D350 V6 3.0 350 BVA8 4x4 First Edition,175200,200,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB D350 V6 3.0 350 BVA8 4x4 SV,219000,200,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB 7 places P530 V8 4.4 530 BVA8 4x4 HSE,162800,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB 7 places P530 V8 4.4 530 BVA8 4x4 Autobiography,175500,259,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB 7 places D350 V6 3.0 350 BVA8 4x4 HSE,152900,200,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover,LWB 7 places D350 V6 3.0 350 BVA8 4x4 Autobiography,165700,200,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover,False,
LAND-ROVER,Range-Rover-Evoque,P200 MHEV Flexfuel AWD BVA9 SE,57425,196,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P200 MHEV Flexfuel AWD BVA9 Bronze Collection,57630,196,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P200 MHEV Flexfuel AWD BVA9 R-Dynamic S,54875,196,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P200 MHEV Flexfuel AWD BVA9 R-Dynamic SE,59925,196,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P200 MHEV Flexfuel AWD BVA9 R-Dynamic HSE,65125,196,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P200 MHEV Flexfuel AWD BVA9 R-Dynamic Autobiography,72675,196,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P300e PHEV AWD BVA9 SE,63035,32,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P300e PHEV AWD BVA9 Bronze Collection,63445,32,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P300e PHEV AWD BVA9 R-Dynamic S,60590,32,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P300e PHEV AWD BVA9 R-Dynamic SE,65585,32,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P300e PHEV AWD BVA9 R-Dynamic HSE,70535,32,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,P300e PHEV AWD BVA9 R-Dynamic Autobiography,77165,32,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,D200 MHEV AWD BVA9 SE,59160,169,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,D200 MHEV AWD BVA9 R-Dynamic S,56170,169,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,D200 MHEV AWD BVA9 R-Dynamic SE,61760,169,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,D200 MHEV AWD BVA9 R-Dynamic HSE,66760,169,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Evoque,D200 MHEV AWD BVA9 R-Dynamic Autobiography,74305,169,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Evoque,False,
LAND-ROVER,Range-Rover-Sport,5.0 V8 S/C 525 HSE Dynamic BVA,102800,306,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,5.0 V8 S/C 525 Autobiography Dynamic BVA,115700,306,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,5.0 V8 S/C 525 HSE Dynamic Stealth Edition BVA,109700,306,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,P400e PHEV Si4 2.0 404 SE BVA,91700,72,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,P400e PHEV Si4 2.0 404 HSE BVA,96600,72,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,P400e PHEV Si4 2.0 404 HSE Dynamic BVA,99500,72,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,P400e PHEV Si4 2.0 404 Autobiography Dynamic BVA,112700,72,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,P400e PHEV Si4 2.0 404 HSE Dynamic Stealth Edition BVA,103800,72,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,P400e PHEV Si4 2.0 404 HSE Silver BVA,100300,72,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D250 3.0 I6 249 S BVA,74000,217,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D250 3.0 I6 249 SE BVA,77600,217,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D250 3.0 I6 249 HSE BVA,83600,217,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D250 3.0 I6 249 HSE Dynamic BVA,86200,217,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D250 3.0 I6 249 HSE Dynamic Stealth Edition BVA,93100,217,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D250 3.0 I6 249 HSE Silver BVA,89900,217,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D300 3.0 I6 300 SE BVA Fap,82900,218,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D300 3.0 I6 300 HSE BVA Fap,88700,218,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D300 3.0 I6 300 HSE Dynamic BVA Fap,91300,218,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D300 3.0 I6 300 Autobiography Dynamic BVA,104500,218,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D300 3.0 I6 300 HSE Dynamic Stealth Edition BVA,98200,218,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D350 3.0 I6 350 HSE Dynamic BVA,99300,238,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D350 3.0 I6 350 Autobiography Dynamic BVA,112400,238,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D350 3.0 I6 350 HST BVA,103300,238,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,D350 3.0 I6 350 HSE Dynamic Stealth Edition BVA,106200,238,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,5.0 V8 S/C 575 SVR BVA,136900,339,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Sport,5.0 V8 S/C 575 SVR Carbon Edition BVA,154800,339,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Sport,False,
LAND-ROVER,Range-Rover-Velar,D200 MHEV AWD BVA SE R-Dynamic,77700,165,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Velar,False,
LAND-ROVER,Range-Rover-Velar,P400e PHEV AWD BVA S,82300,49,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Velar,False,
LAND-ROVER,Range-Rover-Velar,P400e PHEV AWD BVA S R-Dynamic,85900,49,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Velar,False,
LAND-ROVER,Range-Rover-Velar,P400e PHEV AWD BVA SE R-Dynamic,89500,49,https://www.latribuneauto.com/caracteristiques-voitures-neuves/LAND-ROVER/modele/Range-Rover-Velar,False,
